node_a,node_b,pan_cancer_median_jaccard,n_cancers_significant,n_cancers_tested,cross_cancer_replication_p,cross_cancer_replication_p_adj_BH
CD16-_NK,CD8_Tem/Temra,0.833988899613899,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,CD8_Tem/Trm,0.793650793650793,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,CD8_Trm,0.936507936507936,9,13,6.8960885995e-16,1.40483176326957e-13
CD16-_NK,CD4_Th17,0.809821685360943,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,CD4_Th1,0.788888888888888,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,Venous_EC,0.523076923076923,6,13,1.61570301840039e-09,6.55163745281222e-09
CD16-_NK,CD8_Cycling_Tex,0.541237113402061,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,CD4_Cycling_Treg,0.61330599225336,8,13,1.2308202828208e-13,3.19118131509538e-12
CD16-_NK,CD8_Tex,0.717171717171717,7,13,1.62788813920032e-11,1.28726533447301e-10
CD16-_NK,gd_T,0.743513676588897,9,13,6.8960885995e-16,1.40483176326957e-13
CD16-_NK,iCAF,0.508333333333333,5,13,1.20372945191273e-07,2.98524904074358e-07
CD16-_NK,CD4_Treg,0.773195876288659,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD14+_Mono,0.565384615384615,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,CD16+_Mono,0.635,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD16+_NK,0.565420560747663,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD16-_NK,0.56,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CLEC9A+_cDC,0.674396415392725,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,CXCL14+_mCAF,0.545762711864406,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,CXCL3+_Macro,0.591549295774647,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,FOLR2+_Macro,0.577727982073546,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,CD4_CXCL13+_T,0.514583333333333,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,CD4_Tfh,0.582150101419878,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,Bgc,0.626984126984127,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,HSP+_tCAF,0.52906976744186,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,IL6+_iCAF,0.550440581090735,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,ILC3,0.50943396226415,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,CD8_ISG15+_T,0.523076923076923,8,13,1.2308202828208e-13,3.19118131509538e-12
CD1C+_cDC,LAMP3+_cDC,0.56566299123551,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,LILRA4+_pDC,0.538043478260869,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,MAIT,0.56,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,Macro,0.731092436974789,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,Bmem,0.526702898550724,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,NK,0.570743405275779,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,Bn,0.588434303697875,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD4_Unassigned_T,0.541176470588235,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,SPP1+_MT1+_Macro,0.52606726044226,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,SPP1+_cycMacro,0.603431656063235,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,TNFSF10+_Macro,0.655989583333333,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,CD8_Tcm/Tn,0.556238698010849,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD4_Tem/Effector,0.56,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD8_Tem/Temra,0.523076923076923,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,CD8_Tem/Trm,0.56,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD8_Trm,0.545296725602264,7,13,1.62788813920032e-11,1.28726533447301e-10
CD1C+_cDC,CD4_Th17,0.557323619631901,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,CD4_Th1,0.56,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,Venous_EC,0.509677419354838,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,Venous_iEC,0.518390962942554,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,CD8_Cycling_Tex,0.584662288930581,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,CD4_Cycling_Treg,0.636985907391429,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,CD8_Tex,0.583333333333333,5,13,1.20372945191273e-07,2.98524904074358e-07
CD1C+_cDC,gd_T,0.597760210803689,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,CD4_Treg,0.54767414950243,6,13,1.61570301840039e-09,6.55163745281222e-09
CD1C+_cDC,tCAF,0.520584769480041,7,13,1.62788813920032e-11,1.28726533447301e-10
CLEC9A+_cDC,CXCL3+_Macro,0.534417696811971,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,FOLR2+_Macro,0.569620253164557,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_CXCL13+_T,0.573770491803278,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_Tfh,0.56,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,Bgc,0.587078651685393,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,IL6+_iCAF,0.520374562667215,5,13,1.20372945191273e-07,2.98524904074358e-07
CLEC9A+_cDC,CD8_ISG15+_T,0.617064452102815,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,LAMP3+_cDC,0.68018018018018,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,LILRA4+_pDC,0.571072319201995,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,MAIT,0.614087915798953,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,Macro,0.606587561374795,5,13,1.20372945191273e-07,2.98524904074358e-07
CLEC9A+_cDC,Bmem,0.508928571428571,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,NK,0.574370155038759,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,Bn,0.547169811320754,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_Unassigned_T,0.608480064764217,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,SPP1+_MT1+_Macro,0.514044943820224,5,13,1.20372945191273e-07,2.98524904074358e-07
CLEC9A+_cDC,SPP1+_cycMacro,0.640449438202247,5,13,1.20372945191273e-07,2.98524904074358e-07
CLEC9A+_cDC,TNFSF10+_Macro,0.669725427775567,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD8_Tcm/Tn,0.536111111111111,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_Tcm/Tn,0.534818941504178,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_Tem/Effector,0.593271072796934,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD8_Tem/Temra,0.575232892747402,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD8_Tem/Trm,0.620279411264828,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD8_Trm,0.590012551551013,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_Th17,0.586437487616405,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_Th1,0.56,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD8_Cycling_Tex,0.602761836441893,5,13,1.20372945191273e-07,2.98524904074358e-07
CLEC9A+_cDC,CD4_Cycling_Treg,0.673551843681058,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD8_Tex,0.64697011621472,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,gd_T,0.693551054480162,6,13,1.61570301840039e-09,6.55163745281222e-09
CLEC9A+_cDC,CD4_Treg,0.660693079995681,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,Capillary_EC,0.558945260347129,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL14+_mCAF,FOLR2+_Macro,0.516666666666666,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL14+_mCAF,Fibrosis_PGF+_Tip_EC,0.50110864745011,8,13,1.2308202828208e-13,3.19118131509538e-12
CXCL14+_mCAF,HMGB2+_cycEC,0.535135135135135,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,HSP+_tCAF,0.571961308653323,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL14+_mCAF,IL6+_iCAF,0.549382716049382,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL14+_mCAF,ISG15+_mCAF,0.501742160278745,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,Lymphatic_EC,0.5625,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,Macro,0.557456450338835,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL14+_mCAF,Mast,0.588235294117647,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,PGF+_Tip_EC,0.527131782945736,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,Pericyte,0.582990109741227,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,SPRY1+_EC,0.524675324675324,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL14+_mCAF,Venous_EC,0.526315789473684,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,apCAF,0.627626405463199,8,13,1.2308202828208e-13,3.19118131509538e-12
CXCL14+_mCAF,CD8_Tex,0.51101321585903,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL14+_mCAF,gd_T,0.501548760991207,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,mCAF,0.503448275862069,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL14+_mCAF,myoCAF,0.600214257888585,8,13,1.2308202828208e-13,3.19118131509538e-12
CXCL14+_mCAF,pnCAF,0.642989417989418,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL14+_mCAF,vCAF,0.524296675191815,8,13,1.2308202828208e-13,3.19118131509538e-12
CXCL3+_Macro,CXCL14+_mCAF,0.542635658914728,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,FOLR2+_Macro,0.688304045092838,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL3+_Macro,CD4_Tfh,0.619047619047619,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,Bgc,0.52020202020202,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,HSPA6+_Macro,0.518874643874643,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,IL6+_iCAF,0.644329896907216,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,ILC3,0.548035405872193,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,CD8_ISG15+_T,0.603385330235645,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,LAMP3+_cDC,0.511543444064032,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL3+_Macro,LILRA4+_pDC,0.556236360584186,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,MAIT,0.629747207524985,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,Macro,0.776987899740708,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,Mast,0.56,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,NK,0.559193121693121,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,Bn,0.56,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,Plasma,0.511976047904191,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,CD4_Unassigned_T,0.56,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,SPP1+_MT1+_Macro,0.602446122384772,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,SPRY1+_EC,0.536105032822757,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,CD4_Tem/Effector,0.534930139720558,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL3+_Macro,CD8_Tem/Temra,0.574017893870835,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,CD8_Tem/Trm,0.561025063362433,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,CD8_Trm,0.589201694532701,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,CD4_Th17,0.60522142938045,7,13,1.62788813920032e-11,1.28726533447301e-10
CXCL3+_Macro,CD4_Th1,0.619553941908713,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,Venous_iEC,0.530973451327433,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,CD8_Tex,0.621669004207573,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,gd_T,0.507532418001525,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,iCAF,0.525179856115107,5,13,1.20372945191273e-07,2.98524904074358e-07
CXCL3+_Macro,CD4_Treg,0.56,6,13,1.61570301840039e-09,6.55163745281222e-09
CXCL3+_Macro,vCAF,0.658751297129021,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,Fibrosis_PGF+_Tip_EC,0.55052790346908,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,HMGB2+_cycEC,0.607317073170731,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,HMOX1+_iEC,0.532890220308306,7,13,1.62788813920032e-11,1.28726533447301e-10
Capillary_EC,HSP+_tCAF,0.564425903100407,5,13,1.20372945191273e-07,2.98524904074358e-07
Capillary_EC,Lymphatic_EC,0.619775716087191,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,Macro,0.507834416285036,5,13,1.20372945191273e-07,2.98524904074358e-07
Capillary_EC,Mast,0.624145982876416,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,Normal_Fibroblast,0.680115273775216,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,PGF+_Tip_EC,0.591440422322775,7,13,1.62788813920032e-11,1.28726533447301e-10
Capillary_EC,Pericyte,0.625380401704199,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,SPRY1+_EC,0.764309764309764,7,13,1.62788813920032e-11,1.28726533447301e-10
Capillary_EC,TMEM100+_EC,0.628158844765343,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,Tip_EC,0.548099415204678,7,13,1.62788813920032e-11,1.28726533447301e-10
Capillary_EC,Venous_EC,0.706632653061224,8,13,1.2308202828208e-13,3.19118131509538e-12
Capillary_EC,Venous_iEC,0.599865047233468,6,13,1.61570301840039e-09,6.55163745281222e-09
Capillary_EC,apCAF,0.583333333333333,5,13,1.20372945191273e-07,2.98524904074358e-07
Capillary_EC,myoCAF,0.686363636363636,7,13,1.62788813920032e-11,1.28726533447301e-10
Capillary_EC,pnCAF,0.586138020573254,7,13,1.62788813920032e-11,1.28726533447301e-10
Capillary_EC,vCAF,0.740569807400303,8,13,1.2308202828208e-13,3.19118131509538e-12
Epi_Cycle,Epi_Luminal,0.589041095890411,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Cycle,Epi_Hypox-Stress,0.522058823529411,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_Cycle,Cycling_Bgc,0.644080234833659,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_ER-Stress,Epi_Hypox-Adapt,0.523809523809523,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_ER-Stress,Epi_Ciliated,0.52755905511811,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_ER-Stress,Epi_Oxphos-Ion,0.574697019325253,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Basal,Epi_MHCII,0.574307026836158,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Basal,Epi_Hypox-Adapt,0.535661178969729,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_MHCII,Epi_Hypox-Adapt,0.525274725274725,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_MHCII,Epi_Ciliated,0.600331030970493,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_MHCII,HSPA6+_Macro,0.544250451535219,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Hypox-Adapt,Epi_Oxphos-Ion,0.541335525714807,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Luminal,Epi_Oxphos-Ion,0.527777777777777,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Luminal,Epi_Hormonal,0.50375939849624,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Luminal,Epi_Hypox-Stress,0.68426602010293,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_Luminal,Epi_cEMT,0.64776374189143,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Luminal,Cycling_Bgc,0.507163323782234,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Hormonal,Epi_ER-Stress,0.741324921135646,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Hormonal,Epi_Hypox-Adapt,0.506493506493506,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Hormonal,Epi_Oxphos-Ion,0.632047477744807,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Hormonal,Epi_Hypox-Stress,0.645569620253164,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_Hormonal,Epi_cEMT,0.685678621153199,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Xenobiotic,Epi_MHCII,0.683281487962152,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_Xenobiotic,Epi_Hypox-Adapt,0.644895036666352,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Xenobiotic,Epi_Ciliated,0.586809008482012,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Xenobiotic,Epi_Glandular,0.656565656565656,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_TNF,Epi_Basal,0.556363636363636,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_TNF,Epi_Interferon,0.732919254658385,8,13,1.2308202828208e-13,3.19118131509538e-12
Epi_TNF,Epi_Glandular,0.634146341463414,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_TNF,Epi_Squamous,0.657885304659498,8,13,1.2308202828208e-13,3.19118131509538e-12
Epi_TNF,Epi_Hypox-Stress,0.577586206896551,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Interferon,Epi_MHCII,0.597051597051597,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Interferon,Epi_Glandular,0.508641975308642,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Interferon,Epi_Squamous,0.567532661600204,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_Interferon,HSPA6+_Macro,0.512456721360831,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Glandular,Epi_Ciliated,0.525334445860573,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Glandular,Epi_Squamous,0.690666666666666,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Squamous,Epi_MHCII,0.56,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_Hypox-Stress,Epi_ER-Stress,0.561643835616438,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Hypox-Stress,Epi_Basal,0.571428571428571,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Hypox-Stress,Epi_MHCII,0.506097560975609,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_Hypox-Stress,Epi_Oxphos-Ion,0.537037037037037,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_Hypox-Stress,Epi_cEMT,0.789473684210526,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_Hypox-Stress,Cycling_Bgc,0.511627906976744,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_cEMT,Epi_ER-Stress,0.6375,6,13,1.61570301840039e-09,6.55163745281222e-09
Epi_cEMT,Epi_Basal,0.56043956043956,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_cEMT,Epi_MHCII,0.637574688999902,5,13,1.20372945191273e-07,2.98524904074358e-07
Epi_cEMT,Epi_Hypox-Adapt,0.588129496402877,7,13,1.62788813920032e-11,1.28726533447301e-10
Epi_cEMT,Epi_Oxphos-Ion,0.662921348314606,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,CD4_CXCL13+_T,0.58080808080808,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,Bgc,0.532374100719424,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,CD8_ISG15+_T,0.590917448060305,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,LILRA4+_pDC,0.523076923076923,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,MAIT,0.556560592850915,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,Macro,0.721153846153846,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,Mast,0.552129520400276,5,13,1.20372945191273e-07,2.98524904074358e-07
FOLR2+_Macro,NK,0.59965560281065,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,Plasma,0.546526860454084,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,CD4_Unassigned_T,0.598867274070426,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,SPP1+_CXCL3+_Macro,0.541062801932367,5,13,1.20372945191273e-07,2.98524904074358e-07
FOLR2+_Macro,SPP1+_MT1+_Macro,0.571770334928229,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,SPP1+_cycMacro,0.562797964825127,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,TNFSF10+_Macro,0.596153846153846,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,CD4_Tem/Effector,0.54247454317199,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,CD8_Tem/Temra,0.573770491803278,5,13,1.20372945191273e-07,2.98524904074358e-07
FOLR2+_Macro,CD8_Tem/Trm,0.573529411764705,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,CD8_Trm,0.617216117216117,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,CD4_Th17,0.608931382661093,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,CD4_Th1,0.564784053156146,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,apCAF,0.565891472868217,5,13,1.20372945191273e-07,2.98524904074358e-07
FOLR2+_Macro,CD8_Cycling_Tex,0.524545454545454,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,CD8_Tex,0.642450142450142,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,gd_T,0.603232575824047,7,13,1.62788813920032e-11,1.28726533447301e-10
FOLR2+_Macro,iCAF,0.647510709186101,8,13,1.2308202828208e-13,3.19118131509538e-12
FOLR2+_Macro,CD4_Treg,0.621584828348452,6,13,1.61570301840039e-09,6.55163745281222e-09
FOLR2+_Macro,vCAF,0.56,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_CXCL13+_T,CD4_Tfh,0.793650793650793,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_CXCL13+_T,Bgc,0.709279918864097,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,ILC3,0.660538991524907,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_CXCL13+_T,CD8_ISG15+_T,0.868421052631579,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,LAMP3+_cDC,0.665753424657534,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,LILRA4+_pDC,0.805537439971542,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,MAIT,0.769736842105263,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,Macro,0.587155963302752,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_CXCL13+_T,Bmem,0.793650793650793,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,NK,0.878405797101449,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,Bn,0.795861297539149,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_CXCL13+_T,Plasma,0.537824933687002,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,CD4_Unassigned_T,0.9140625,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,TMEM100+_EC,0.506234413965087,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_CXCL13+_T,TNFSF10+_Macro,0.552447552447552,5,13,1.20372945191273e-07,2.98524904074358e-07
CD4_CXCL13+_T,CD8_Tcm/Tn,0.764745251797044,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,CD4_Tcm/Tn,0.832826747720364,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,CD4_Tem/Effector,0.806970509383378,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,CD8_Tem/Temra,0.817708333333333,9,13,6.8960885995e-16,1.40483176326957e-13
CD4_CXCL13+_T,CD8_Tem/Trm,0.950980392156862,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,CD8_Trm,0.717171717171717,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,CD4_Th17,0.764411027568922,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,CD4_Th1,0.732575757575757,8,13,1.2308202828208e-13,3.19118131509538e-12
CD4_CXCL13+_T,Venous_iEC,0.550354609929078,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_CXCL13+_T,CD8_Cycling_Tex,0.598119426458532,6,13,1.61570301840039e-09,6.55163745281222e-09
CD4_CXCL13+_T,CD4_Cycling_Treg,0.595520421607378,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,CD8_Tex,0.799425534970558,7,13,1.62788813920032e-11,1.28726533447301e-10
CD4_CXCL13+_T,gd_T,0.73125,7,13,1.62788813920032e-11,1.28726533447301e-10
